analysis_type_uid,Axis.1,Axis.2,Axis.3,Axis.4,Axis.5,Axis.6,Axis.7,Axis.8,Axis.9,Axis.10,Axis.11,Axis.12,Axis.13,Axis.14,Axis.15,Axis.16,Axis.17,Axis.18,Axis.19,Axis.20,Axis.21,Axis.22,Axis.23,Axis.24,Axis.25,Axis.26,Axis.27,Axis.28,Axis.29,Axis.30,Axis.31,Axis.32,Axis.33,Axis.34,Axis.35,Axis.36,Axis.37,Axis.38,Axis.39,Axis.40,Axis.41,Axis.42,Axis.43,Axis.44,Axis.45,Axis.46,Axis.47,Axis.48,Axis.49,Axis.50,Axis.51,Axis.52,Axis.53,Axis.54,Axis.55,Axis.56,Axis.57,Axis.58,Axis.59,Axis.60,Axis.61,Axis.62,Axis.63,Axis.64,Axis.65,Axis.66,Axis.67,Axis.68,Axis.69,Axis.70,Axis.71,Axis.72,Axis.73,Axis.74,Axis.75,Axis.76,Axis.77,Axis.78,Axis.79,Axis.80,Axis.81,Axis.82,Axis.83,Axis.84,Axis.85,Axis.86,Axis.87,Axis.88,Axis.89,Axis.90,Axis.91,Axis.92,Axis.93,Axis.94,Axis.95,Axis.96,Axis.97,Axis.98,Axis.99,Axis.100,Axis.101,Axis.102,Axis.103,Axis.104,Axis.105,Axis.106,Axis.107,Axis.108,Axis.109,Axis.110,Axis.111,Axis.112,Axis.113,Axis.114,Axis.115,Axis.116,Axis.117,Axis.118,Axis.119,Axis.120,Axis.121,Axis.122,Axis.123,Axis.124,Axis.125,Axis.126,Axis.127,Axis.128,Axis.129,Axis.130,Axis.131,Axis.132,Axis.133,Axis.134,Axis.135,Axis.136,Axis.137,Axis.138,Axis.139,Axis.140,Axis.141,Axis.142
C15,-5.43064573089768e-4,0.0010366328215242675,0.003588317172659547,-6.632974447545929e-4,-0.0018731877109822426,-0.0014579876529629745,-0.0017873316004839738,-1.491274655993996e-4,0.001006277191894979,9.231934788689786e-4,-0.0010961685897264263,-1.7441339337547282e-4,3.426069305505596e-4,0.0055891909921314325,-0.0020437590072732606,7.017512573648505e-4,0.001621082883665313,0.002943803265163891,-0.0018233162691409155,-5.706234143790828e-4,0.0025610723836629605,6.837599939654819e-4,-3.348035330907565e-4,-3.370088184102062e-4,-8.983528050207018e-4,0.002126916821195729,1.282060817919655e-4,4.633481337449534e-4,-4.622561551297607e-4,-6.219751914907955e-4,-0.001556955724458792,-3.633009463584589e-4,-0.0018705275816103598,-3.2196323705951447e-4,-1.7484170984420004e-4,0.0022715226268424744,-8.959756573569609e-4,-2.941824151936602e-4,-0.001053454867118684,9.356196458284173e-4,3.719281697831759e-4,9.90830210904058e-4,4.178176870383884e-4,2.97340867521626e-4,-1.3579855146445365e-4,-0.0012351013458128423,-2.767553721697489e-4,-4.866138829194684e-4,0.0019885242191232263,0.0011786269801146742,-3.0013079908223816e-4,-2.706508563599806e-4,5.732747666362002e-4,-6.291101520438271e-4,1.8903012027644768e-4,6.638187679329976e-5,-5.988890755406523e-5,-5.768799766443948e-5,8.369498893183447e-5,-3.986456170498776e-4,1.4540527167831497e-6,-1.8275938062362282e-4,-2.3398017771115984e-4,-1.0392942934181579e-4,7.788975326149138e-4,2.1050754533772064e-4,1.2747453078189942e-4,4.2432238248881713e-4,-3.883488280798785e-4,5.519642067777751e-4,-1.793542045364992e-4,-1.0066846786477406e-4,2.742401583028226e-4,-7.427906161144762e-4,-4.85986568481714e-4,-6.833750400513604e-4,-3.220224757345808e-4,-1.4070343013105737e-4,3.592680581851537e-4,2.611122287230351e-5,2.710232320276784e-4,-2.694758815553385e-4,3.435899386276487e-4,-2.6226069281039445e-4,-4.5727708325575675e-5,2.146095498620761e-4,3.286041806966921e-4,-2.4142224358681788e-4,-1.5820190786333947e-5,2.4354451446740102e-4,8.136012943621897e-4,-1.6990991640854984e-4,-4.20468466502099e-4,-2.3139405393972565e-4,-1.530470460280528e-4,1.8344933556670235e-4,-2.627301596118365e-4,-5.580405921843548e-4,-3.0103676194273793e-4,1.6847507608407309e-4,5.270277712195635e-4,2.2335090561940985e-5,-1.1517210432671887e-4,4.597682042861555e-4,2.5685573888279054e-5,-9.765156504243761e-5,-6.45252081978897e-4,5.0050713799339165e-5,1.92989328679807e-4,-2.0501888354216302e-4,-1.822530209143175e-4,2.800714917455439e-4,-1.8389099279107833e-4,2.336220310007203e-4,2.718400024241344e-4,-1.8947459962354845e-4,1.7448623706731407e-5,-1.0372304797972612e-4,8.731485470919976e-5,9.157188922562248e-5,-1.13380485007075e-4,1.8029739963636554e-5,-2.8873433231648438e-5,1.928772752393614e-4,1.796232075132823e-5,-3.340222473946182e-4,2.0969440108801e-5,7.981468060106064e-5,-7.644000973597416e-5,1.8175139725686715e-6,-5.4483193627914815e-5,1.5991128399224565e-4,6.862884599267478e-5,-1.7305510199215003e-5,-1.7950525236468257e-5,1.9834027592473133e-5,-4.432134453572385e-5,5.0756888668507996e-5,-2.24708832192653e-5,-6.710772773848535e-6,2.2332070910332625e-5,6.210620892855269e-5
C15-C116-C15ct-C15ch,0.011626585571157486,-0.0021580070118949945,-0.01715794143132292,0.03377918996899874,-0.007124507947483497,-0.0022693656269220518,-9.73609194332664e-4,-4.3799178371179033e-4,-0.004218217724973452,-0.005154714577368389,0.0017596222085775012,-6.686421977357187e-4,5.022029619206704e-4,-0.00863689251630662,0.0033843191432571715,-0.017768699824529353,-0.001532657020402249,-0.002758387284957249,0.03978071544010325,-0.019733780696188252,-0.002476174554650597,-0.0018401365897684448,0.0038381389487754706,-9.846378870369764e-4,0.0015655700136027392,0.005642288911477302,0.0016500405974627093,0.002810392924203897,3.5609308692570837e-4,-0.007436463289211123,-0.002320835941698753,0.014823459814754986,0.0013965269373256127,-0.0013907741891986628,-0.012881450624793574,-0.002156701760014045,0.005227050233667603,-6.564358747934691e-4,0.0011262487958240942,-0.0013092375795476492,0.006386948736511361,-9.515858729272661e-4,0.002046658847240972,7.305767048897934e-4,-0.006713333537607592,-0.003689696217314135,0.001878266019941042,7.352099719334293e-4,2.540758623096137e-4,-0.0057041014833422955,-0.004148235808032995,8.030048405837009e-4,2.4048239507728993e-4,-7.057649001809786e-5,8.463887241765338e-5,-0.005771900272907221,-0.0023606393610292905,0.0036630928112012556,0.0010742238524529977,-8.366533137712703e-4,0.001023126978632311,-1.5644528481081985e-4,1.3205991264470603e-4,-2.853556563920707e-4,-0.0011912478853881832,6.136967586405257e-4,-1.9754116086249658e-4,-5.693291313559674e-5,-9.815995172193589e-5,-0.0012859199718251526,6.007710764601728e-4,-4.3915622260503245e-4,-4.2680389359510027e-4,-0.0010359146028415336,-0.002828641927841255,7.624412321965114e-4,3.343564375774953e-4,-4.415967400707079e-4,-8.878388463935058e-4,3.907138368546439e-4,0.0013893916740713272,1.941487407990465e-4,-8.693075522817969e-4,-1.171201655356711e-4,8.451743903190635e-4,1.9357327150439972e-4,-3.175543761407713e-4,2.7715127894173846e-5,-8.064439585927337e-6,-8.203423229103555e-6,0.00034218517716939933,-6.065459941951387e-5,-1.2719459040402484e-4,-0.0018263850750076186,0.001993584839194833,-4.89289189192931e-4,0.0015789035932593644,5.507054046704836e-4,-4.4932050408226206e-4,4.325859377417546e-4,6.871823213981105e-5,1.159823676325313e-4,1.9786884192566064e-4,9.77472912894205e-5,-8.404824930660212e-4,8.337522578724336e-5,6.327066261705845e-5,6.573322089842833e-6,-1.4882476232889262e-4,6.906114337950974e-5,-7.583943386255976e-5,2.7708985805542495e-4,1.4435371315624812e-4,-7.061186167631921e-5,-3.032062511691883e-5,2.4723188821363707e-5,-2.8276594270049047e-6,-1.570685561200109e-4,1.8213840005112776e-6,-7.854425827435499e-5,-4.656522514799819e-5,-1.1018976526840798e-4,7.83123588892499e-5,3.476885034753716e-5,4.7403958535710155e-5,2.244611717216765e-5,-1.4958374443003184e-4,2.327058775792077e-4,-1.1346181487333443e-5,2.6045257886650735e-6,1.2484521309692364e-5,8.820699952407963e-6,-3.7615271947664886e-5,1.2832408197075022e-5,3.5518702494346265e-5,-9.866721746573712e-6,-1.3263870923010454e-5,-1.609071191332964e-5,1.1592090357433334e-5,8.413769445993259e-7,-8.606380770512965e-6,3.506812107468695e-6
C15-C116-C15yi-C116ca,0.0052809919423562,-0.0017376371171297822,-0.0031000087616149244,0.008114946862359704,-0.0019834137791208367,-6.965006475773895e-4,-7.725646356480228e-4,-1.9984379062248141e-4,0.001699571721509249,0.0032087961083483362,-0.0015563146698061368,-1.9185141476500597e-4,2.550926975479651e-4,-1.3804073452336942e-5,-5.535633534596771e-4,0.02061814625494019,0.00994679795278147,-0.007820908791201429,0.04000030567268387,-0.015584455510176985,-0.0028876833489578486,1.8013691726934943e-5,-0.002331847282937227,-2.9923786825591865e-4,7.204802676619199e-4,0.0010930640698393146,-0.0015202935874622388,-4.494304954203664e-4,-6.744180288074986e-5,0.006627585873192548,-0.0037109661593708256,-0.002179759526695903,-0.002817114603330732,-2.845567892892606e-4,5.398218668270223e-4,0.002047476730823712,0.002961801678013223,-3.692602043369216e-4,-3.3576560942886465e-5,-0.0016155540832656172,7.078173665407124e-4,0.0021265618237580643,0.002943106294026952,0.0023672567725091455,-0.009003647335369252,-0.002462492452119631,0.0020264849909884977,0.0014907126900775276,0.001289756756619555,-0.0020755095482499803,2.733809095771475e-4,1.3359337810541064e-4,0.006113083962794563,0.005405112411727357,-8.879660906953366e-4,8.298778112105242e-4,0.0018199064328547263,-0.0025662215918376887,-9.177118483037246e-4,0.0015201682431175507,1.0014839394260256e-4,2.6707406470322705e-4,3.043322004352317e-4,3.5942930847921985e-4,-3.5328778457139644e-4,-4.750415359122835e-5,-6.031126406970701e-5,3.387127331870811e-4,1.123096700433588e-4,-7.288698907856679e-4,0.001001249977509969,-6.654566638312902e-4,1.914571413313178e-4,-9.309291418248758e-4,0.0010293612211743984,-8.053768457242376e-4,1.1794824996214735e-4,-6.559842860290017e-4,8.16746091852564e-4,-9.43355864604895e-5,-2.3515766423960809e-4,0.0020419181461732478,5.002215747849509e-4,-0.0016597554223513745,0.0010514459809942418,-0.001303922649244292,1.3999269416783988e-4,7.257414176587891e-4,4.829008648126654e-4,-7.675404963950948e-4,-1.7967414195508067e-4,1.51979473252989e-4,-3.273047543843961e-4,9.868186644509307e-4,-5.500568582405153e-4,1.7409655520509798e-4,-7.864391182321662e-4,-1.1888596864743021e-4,2.3810623996592566e-4,3.579778090488941e-4,-1.6128367378268024e-5,-2.5200295972175387e-4,-0.0010938228577762733,-1.0212863622558997e-4,0.0018148152571150203,-1.0226507196919582e-4,2.0961484176157592e-4,2.727038160462257e-4,-4.3045313294103293e-4,-2.619148120707465e-4,2.4180328632993268e-4,0.001082414624292351,7.971258708605601e-4,3.930780292197856e-5,1.451357629166522e-4,5.667762486735289e-4,1.5190764094519027e-4,-0.0014849505957930244,-8.637802393620374e-4,-5.975644679739536e-4,-4.913967270275811e-4,-3.44042978224564e-4,0.0010844375783190378,7.72595469233328e-4,1.0457340856712301e-4,-6.833007896195098e-6,-0.0010693097261821,0.0014505619272335536,-6.146225793493103e-5,2.3408810894180928e-5,-1.6988539938661846e-5,9.890379410141735e-5,-1.4870016151818675e-4,5.9129571595707055e-5,4.070501809941236e-4,-1.0919711689506091e-4,-1.9139035561006252e-4,-9.982245148529382e-5,1.0066267619450542e-4,1.148182204952831e-5,-6.470787995947513e-5,2.2072618086007412e-5
C15-C116aa-C15ad-C93l-C15tf-C116,0.0022097266773118025,8.523456750714367e-5,6.010720145397605e-4,-0.0015708584862959857,5.922856490504713e-4,-0.0013904423275286361,-0.0011918370206450359,-6.877276342441389e-4,-3.827884102072507e-4,0.0016590597509313228,-0.0014131328818912275,4.187386387135988e-5,4.577227563552707e-4,9.736794752241718e-4,-0.0011283154502702711,0.003866713285007664,0.0019762781736441643,-0.0021445764061686114,0.0049451053218547555,-9.469280473962472e-5,0.0028854506377882882,0.0011317963039534805,-0.001463393879400675,-1.9529426223612078e-4,-0.0011637978304610617,-0.002642439000037763,9.118283467833806e-4,-0.0018815895617408822,-0.004918915669058869,0.001905059864733534,0.011786977330613565,0.002338769372649258,-0.00726593534524189,-0.0015781108022022595,3.633898709543939e-5,-0.010673056461686758,0.005453112603261222,-0.0025421992223670824,0.00897922700698537,0.006502537841404297,-0.0051291789440314605,-0.005486031897980789,-0.010089892566408978,7.102314699316831e-4,5.197548989811437e-4,-3.645010039819612e-6,-2.1169258915434833e-4,-7.943604561730483e-4,-3.2969148261321346e-4,-1.5169096496563596e-5,4.67619376773251e-5,-0.0020892825910907103,5.055070616477435e-4,-0.001224387399698125,2.1925064141608929e-4,3.6811025457639013e-4,-0.0018822147367359987,0.00366548597845198,-6.201916206182283e-4,0.009391177195672045,-0.003822279290567908,0.008293107308409329,-0.0018327813437104513,5.907210336164139e-4,-1.5359359295825416e-4,-2.674308522226763e-4,2.4096119223922352e-4,-7.669924195785686e-4,6.303984862194757e-4,9.846209315137666e-4,7.806073234822163e-4,-8.509961512586106e-4,-9.19921852892525e-5,-0.0013669616088679245,0.0023549417422425454,-2.3210342063775845e-4,-8.085696814786877e-4,-0.0015703493724106019,-0.004284945344295452,0.0011894081393582475,-0.001307630441174691,-0.007246467438597054,0.0010214429792620326,-0.0028500185977350435,0.0015142381726557517,-0.0016034059073106247,3.957861664325924e-5,0.0011660798257798327,3.1036252611758874e-4,1.0999634674897793e-4,-1.540672848100898e-4,-7.331848207536974e-4,5.367598232288952e-5,-1.0648924731327482e-4,9.545414732978592e-5,-2.5036620108531823e-4,6.589756084021179e-5,-6.356815014728047e-4,0.0013786159712794943,1.622618361908282e-4,-1.065787084164981e-4,-2.4392141963083273e-5,-6.570038503945358e-4,3.0158967597852283e-4,-6.909793975927132e-4,-4.74416255034838e-5,-2.2463819108887607e-4,-7.14840670802236e-4,4.686479070397956e-4,4.4433735507945954e-4,-7.940607452532884e-6,5.092706570154026e-4,-2.645549843420766e-4,-0.0013388511557188652,-0.0010260605112605745,-7.802054583795023e-5,-2.7728448471441186e-5,-1.219918102452182e-4,-1.7488697931661616e-4,-4.5879830244477035e-5,5.745444237894145e-5,-2.420349331011715e-5,4.6741577000882e-4,-2.436482843533402e-4,-1.0157055864477999e-4,2.7393377803315796e-5,1.2567084864376993e-4,-2.4966376966924594e-4,2.1411758587346687e-4,-8.497911388560506e-5,4.0458187845317166e-5,1.3678584426416888e-4,-5.951258608113703e-4,2.637485198227497e-4,2.4615347894014876e-4,-1.0893593557083058e-4,-2.3959282602407816e-4,1.303022066238183e-4,-3.697544014198932e-5,3.883791303694273e-6,2.452949672424958e-5,-2.5528262158856632e-5
C15-C116aa-C93l-C15tf,0.0019925169701027865,5.052429325542152e-4,4.1983676502381945e-4,-0.0031906474354712502,0.001463284730515984,-0.0020365337916473164,-0.0012605464311225207,-7.07823913483216e-4,-6.209088240379658e-4,0.0013199361842960871,-0.0011655678996242561,-1.6568512814309845e-4,2.713701193559854e-4,7.308067403753028e-4,-0.0011169136871812435,0.0011502024415245718,5.265437803773895e-4,-0.0017880721063438176,1.3981537143707432e-4,0.0022722484384164127,0.0036705789272388316,0.0013888727944339299,-0.00141274589517888,-2.509925797122465e-4,-0.0013303725672972858,-0.0020809369641470337,-0.0010557004884751415,-0.0033928368744432402,-0.0065772813267292755,0.004828920451058029,0.015541874187718062,0.0012423749994215827,-0.00880932614901533,-0.0020429584358979346,9.466611646093832e-4,-0.01529099274308161,0.003718882452896443,-0.004036495805533959,0.00210062056984688,0.006379784799059332,-0.0020941099623465235,0.0013450305013130962,0.0012046836894867136,0.0056363040227751845,1.4747156195365612e-4,0.0010653290955579258,-0.0014124465212750994,7.205022166218275e-4,-5.445391543359821e-4,0.001243054920682114,5.293739193563513e-4,-0.0033879700292649695,0.0014244592267443597,-7.33548905870482e-4,2.091332720979342e-4,-1.018056893398765e-4,-0.0019251378637860084,0.004275501095997598,-6.351899206001694e-4,0.01023821456558967,-0.004167602968275427,0.009537828707127402,-0.0020416798470095135,4.1114826380141345e-4,-7.822063965200758e-4,-0.0011685539864963654,9.011000776693346e-4,-9.4481619984949e-4,7.78634514578108e-4,5.499961275463698e-4,0.001051043177859147,-0.0010666110928586618,-9.913871309021317e-5,-0.0016315504330840051,0.0019991784722387437,-4.54132129909605e-4,-0.0015000874690974263,-0.0017574093088587807,-0.004895502519976518,0.0010081887730632605,-0.0020626376614207424,-0.006081975833320745,0.0011178502532502746,-0.002680541551594304,0.0013817520653158456,-8.977792239270544e-4,-0.0025090851304778784,0.0015252857719743056,5.901873230239968e-4,0.0015689219969155632,-0.0017615475830951523,-9.29487834336174e-4,3.475839110285414e-4,2.96602959795511e-4,5.692769421166759e-4,-5.046324624162153e-4,5.702528139515267e-4,1.2573225217111709e-4,-2.900853721419522e-4,1.0792697872319405e-4,7.710100280324774e-4,1.9902672628006236e-4,0.001212491365086107,4.885835667780973e-4,-2.646325494175438e-4,2.745282428973e-5,2.1191707050548984e-4,0.002186923681658889,-0.001156519368337481,-6.552444772256744e-4,5.784214411934935e-4,7.934105580167258e-5,-1.9129980263821414e-4,0.0015243945753554663,0.0020466260374541823,-6.10489056489188e-4,-8.84841650791145e-5,-1.5899889983899987e-4,0.0020548605860644348,-0.0012006833034788951,1.1771453321173917e-4,-5.825464359019024e-4,2.8669700456840553e-4,1.618504054276646e-4,-1.729784118457947e-4,-1.5424464564615914e-4,1.1043385875687298e-4,1.4032952728662267e-4,8.463487335164415e-5,3.6239354130904224e-5,8.329328103964719e-5,-7.267189219127843e-5,1.478436988582968e-4,-7.401235817437287e-5,-1.3790060722748568e-4,4.903862925788304e-5,1.20777888726919e-4,-3.924428812635854e-6,6.574075217795672e-6,-5.614507886918274e-6,3.204336097482483e-5,1.1043969531224514e-5
C15-C116aa-C93l-C15tf-C15ad,0.001006797666754812,6.972770932808626e-4,0.0016797315794566006,-0.002203188301124969,9.104733688796567e-5,-0.0015179386507395956,-0.0014168148682345918,-5.479387080038926e-4,-1.1758305544156085e-4,0.0012407964437861861,-0.0012316226459097269,-5.347109913096938e-5,3.841132802979854e-4,0.0025379581747572207,-0.0015046412603226889,0.001164938944490754,9.384382914329242e-4,-1.0155192131186648e-4,-4.280001999949376e-4,0.0011821502908722814,0.003159767180500094,0.0010241625645225187,-9.374114189948199e-4,-2.3156799038132127e-4,-0.0011692777149701263,-0.0011675654253213246,2.457197234484714e-4,-0.0015249144391525132,-0.0037211722308858487,0.0021278512415426297,0.007798825827929735,7.34201948561449e-4,-0.005743921000376009,-0.0011372976676221646,2.961207880803374e-4,-0.0071675026745901555,0.0020904108031164557,-0.0018190319642924203,0.0029895240418031286,0.004962802174101908,-0.0029450537185860383,-0.0021854063508647695,-0.004960859387058432,0.0012007519809393557,2.1565069863362796e-4,-2.6265709936230215e-4,-3.8855663777284406e-4,-3.70614181651915e-4,4.8299869764916955e-4,8.772064004344064e-4,4.2902256693891515e-5,-0.0016974832020722787,0.0016958310309745546,-1.6129040632287388e-5,-5.139417818720562e-5,9.306084261391127e-5,-0.0011117718093994913,0.0023674641642663337,-4.77461190698707e-4,0.006609646190844321,-0.002698313641947904,0.00602761898100845,-0.0014117472479380725,3.247262075152869e-4,-2.3630465466628972e-4,-3.0174557829712554e-4,5.006658029682395e-4,-6.547602736168506e-4,-2.5154418115611195e-5,8.358477126054535e-4,3.6464040890841603e-4,-4.698355903957225e-4,-6.731949091625294e-6,-8.807229622192505e-4,9.035777994271236e-4,-5.20242559959987e-4,-2.144502706925786e-4,-9.290389505031552e-4,-0.0018408173562031271,5.475533333483492e-4,-7.782619604366964e-4,-0.0033723347658368486,9.758986617469307e-4,-0.001949032358436411,0.0010598536767979683,-6.767109570088245e-4,-5.730938240163356e-4,3.2370616688830775e-4,2.2597120545682592e-4,9.063557957763148e-4,1.429318113038991e-4,-8.013467931933941e-4,-6.156871089323084e-5,-3.5058426874570085e-4,1.387748136669694e-4,1.4814022594560423e-5,4.21415554508762e-4,-8.70558561490063e-5,-5.891257911698205e-4,-2.5870873558202375e-4,7.863167042928816e-4,-5.404354139796365e-5,5.5935721771122937e-5,2.8292678913781262e-5,-6.173865457737714e-5,6.535669445839552e-5,-3.426853621107369e-4,-9.205079876524181e-4,5.029034792309441e-4,-3.5121385598060992e-6,-1.1022084715835475e-4,2.4262115839078708e-4,3.392505723314029e-4,-1.7531259889187352e-4,-0.001192510951247765,6.213038867930487e-4,1.491470412597694e-4,3.675565803691133e-4,-0.0023284174505892215,0.0015241572160053802,-1.6235195276143003e-4,9.321439167648336e-4,-8.930384897264417e-4,1.4044485172478392e-4,2.457910749979324e-4,1.4171191113290059e-4,-3.2044150465510886e-4,-1.0901555018723385e-4,-3.9543662124056993e-4,3.812124263119709e-5,-2.1081250354346086e-4,-5.596713989211395e-5,5.733397460763232e-4,-2.0959697438129485e-4,-4.155429615707925e-5,6.500142189344208e-5,6.438465413579497e-5,-1.391476701337545e-4,3.282996325219424e-5,2.3554066159082996e-6,-8.51217528364939e-5,1.4811913386203319e-5
C15-C116f-C15dz,0.004211995341798842,-0.0014311134756480838,-5.981293819889664e-4,0.0023005697929761944,-2.3436816403951685e-4,2.7589803401582163e-4,-6.506077031550687e-4,-0.0012311531065848124,-8.873772540112211e-4,0.0031022088169304226,-0.001923191936067415,-4.6159554453687964e-7,2.632849980874634e-4,-0.013355147706078816,0.00908157051671517,0.013822148587672594,0.01891669321504,0.0033380419570090856,0.015854447932230047,-0.009430785797376552,-0.002084830992840868,0.0027096956097233563,-0.009173886555418733,-2.7050201982518386e-4,1.96453440401492e-5,0.003924169460214684,9.751612752347682e-4,0.003060177992512444,1.817347888976292e-4,-0.020075895394823507,0.008204941353871667,0.002390650195818799,0.006901097266864052,2.75011487890826e-4,4.917096783417836e-4,9.374287364064279e-4,0.003750515030095828,0.0010245808437601054,0.004805548988421721,-0.0025447052071122913,-0.002888544784104501,0.0028490292890249735,0.0016650382313452632,2.5158199971983547e-4,0.005629092994012362,0.002795496249747156,-0.0029069609668861164,-3.655873936320183e-4,-0.0013494483568871848,0.00290372446273218,0.0013404885724026473,-4.0076450200413885e-4,-0.005476915394406481,-0.0043239953206792355,3.7705252935442136e-4,9.025761256383158e-4,3.3108385966437915e-4,-7.993213818939243e-4,-5.544589928966334e-4,7.749830207713116e-4,8.02067355985562e-4,-5.061475834101594e-4,8.340145128399987e-4,-3.73617843568786e-4,-2.8008842578399666e-4,8.728422755393003e-5,-2.1225604431212135e-4,1.164704240329255e-5,-4.7227656113414137e-4,-5.471796133370266e-4,-0.0018184663353477733,4.896011105504479e-4,7.089821163778168e-5,7.541815354875754e-4,7.891020821896108e-4,4.5788769213460134e-4,-4.3228668270518333e-4,6.160153865536613e-4,-6.742311866650208e-4,-5.550794538723249e-4,-0.001853444093932739,-2.574041061913562e-4,4.0223372063646776e-4,0.0016078731937525829,-0.001873487981713544,1.1383778568317226e-4,3.4218319104540674e-4,1.5906720934299965e-4,1.0055507931152355e-4,-2.2998019351560492e-4,-7.388051821075463e-4,2.6851083646649884e-4,-7.198516061546423e-5,0.0023428220896536205,-0.0023119311140947876,4.0058887899277647e-4,-0.0019391589560346118,-8.446324081580613e-4,3.823618046996735e-4,-1.0328473665352835e-4,-2.349670068731424e-4,-1.7405815244719486e-4,-0.0011056342969746513,-3.6577802325792383e-4,1.4608994680280577e-4,-8.162661784361574e-5,2.6395491393590146e-4,0.001027139343260669,-1.5927874532998976e-4,-2.38495075654017e-4,2.301753747538497e-4,-0.001183324968593134,-6.140658338031696e-4,5.900257342944974e-4,7.133003550374112e-4,3.569961404257179e-4,7.231949613930012e-5,1.2196243493613501e-4,-5.869668471187411e-4,2.848709583390032e-4,-1.477810672707124e-4,-1.2046261978306385e-4,-8.483271700994683e-5,7.11888132361272e-4,-4.3952592388542e-4,-6.94513337579739e-5,-4.967378937104847e-5,1.5350374962396583e-4,7.28446488810395e-5,3.3366673893957556e-5,3.9380866068205805e-5,-8.427670016689308e-5,2.0687323897298178e-4,-6.915514525580415e-5,-1.1992526435391929e-4,5.37111322746746e-5,5.981848056917618e-5,7.880077039453845e-5,-5.023876465826676e-5,-9.181258298103506e-6,6.367675664262288e-5,-1.6576392386318754e-6
C15-C116f-C15dz-C15cq,0.004857654474373737,-0.0015421846082994163,-0.001443278295208135,0.0024058172257857995,1.470057559217004e-4,6.468601069617915e-4,-4.5401610167933375e-4,-0.0015288623362061183,-0.0017421679721202584,0.0032356755912654658,-0.0021180892601900974,-3.0415158604197236e-5,2.750436995855768e-4,-0.019475961714956705,0.012801966425636595,0.011728807099525238,0.02189725194333117,0.004798620152733808,0.016315607037186,-0.010247851571439754,-0.0012632329915140085,0.0011438473251814425,-0.0033184242760230147,-5.569644877491816e-4,4.7654975022885093e-4,0.003517752878751217,3.3646632296958353e-4,0.00356307539986201,9.853099252380335e-5,-0.018411796178418482,0.0078118992136036874,0.0010244244349028257,0.0034774250068718665,8.291527464687116e-4,0.008266517564127626,0.002975800107245785,0.003953937297810249,-0.0010406852723751695,0.010362153251024,-6.343982677262635e-4,0.007495022128201531,-0.0025915088691871846,0.004883542854504564,-0.0017956782659060457,0.011343225206214563,0.003653768205029233,-0.0021336098725599486,-0.0010182754829232412,-0.001743294680459809,0.0015946810098972503,8.835882087529933e-4,-7.123576236647975e-6,-0.005259929179180137,-0.004395039436506427,4.7283766352253947e-4,4.8505450367790923e-4,9.100561446818414e-4,-0.002677795030025316,-7.827534202309283e-4,0.0013949987513238913,0.001044255443248828,-5.597560324163197e-4,9.757212212103871e-4,-2.574745347532452e-4,-5.968419289775737e-4,-5.556352405099656e-4,5.800698977471107e-5,3.055044648801883e-4,-0.001103666578334551,9.914331555545536e-5,-4.164771693924122e-4,6.85948132278347e-4,0.0012674541244348807,0.0023719474409756294,0.0053241054591631745,-0.0018639179926779523,8.75097949439433e-4,5.167119743485052e-4,0.0035559337676521743,-0.0015434714494934486,-0.004760487870873657,3.1362298857372147e-4,0.0026106980031779625,8.848744114016884e-4,-0.002951246853714833,-0.0013870325970740571,0.001416427938601007,0.0012943228137994056,7.877414884780344e-5,-0.0013562706276965468,0.0011814479819704101,1.233322101129436e-4,-3.027673926050401e-5,-2.8361790085688985e-4,3.4468531201603607e-4,-7.537022955857633e-4,1.349002830402516e-4,-0.0010269916682290148,-4.4001640733820293e-4,-4.363217120376555e-4,7.487042992750699e-4,5.2397202807346695e-5,8.172754990902687e-4,2.5310068558803906e-4,6.740295333839986e-4,-1.1942586936446485e-5,-1.8489853365540206e-4,2.012222200329529e-4,-3.180014244351652e-4,-3.6517586043787907e-4,1.650894450828155e-5,8.973451671430231e-4,9.440734500353512e-4,1.5193660415016157e-4,3.429713611156494e-4,1.60867397966019e-4,3.985376234324459e-5,-1.1763924639656406e-4,-9.278211694495454e-5,-8.018600973319339e-5,8.504209254753328e-5,4.899524796936443e-4,2.2508222128616947e-4,2.8081084203895206e-4,-2.0693689218684007e-4,-5.907310678399315e-5,3.69096560684174e-4,-6.031169719846144e-4,-3.641525878526733e-5,-2.3651068945759025e-5,-8.286330604278077e-5,-1.6320065363989576e-6,7.202060550658029e-5,-8.048207381939863e-6,1.0954216079534959e-4,9.448000301401365e-6,-7.407513908001584e-5,5.225685124651717e-5,-1.3500687766463663e-5,-2.312811819951617e-6,1.6077539450240065e-5,-1.792226937907676e-6
